7.458007528969085,3.1632306319993595
6.722708023438318,3.1660083250502007
6.814844310711869,2.74644082598211
7.00165399890461,2.7068590704581355
6.373172109568956,2.917772292371398
7.085658506389302,3.2435790988443514
6.854497790651507,3.328164937877103
7.475222498566709,3.1243684774792087
7.004634344793959,2.6985544643034673
6.935842130153472,3.2692897447698015
4.562302229823271,9.749214278285507
4.713404683141037,9.850727290846661
4.651481471778506,10.080383123659274
4.297372720683395,9.752712237915661
4.776826795216536,9.846379483410265
4.661537945930179,9.414838234555663
4.412373721593247,9.681173962716322
4.558823780389454,9.818064235233914
4.652455373805652,9.771678302098532
4.616646835964967,9.320865881290405
4.697419074292113,4.235664783855506
4.550743562266306,4.129732244114435
4.705092334679133,4.249874075358169
4.675837417313634,4.147420404339229
4.83766470829355,4.142840984103225
4.6118093742468576,4.171044734311966
4.801066916320259,4.379441978855685
4.606956784651889,4.380556896310343
4.684635733774044,4.273347745212944
4.663815934538688,4.458074843082636
6.275550593007023,4.432129875756708
6.4290329351467905,4.098068498596598
6.898289973977876,4.300681642612363
6.50122338540453,4.089356791760625
6.946128242538937,4.676932770037465
6.632203689099317,4.714433050870439
6.80503673672072,4.249943167739837
5.807532413845507,4.210063160382338
7.161587017077721,3.7339382876434577
6.368046744766436,4.168350495155935
1.8455262732379323,5.955471178663798
1.8066426867401335,5.954891495249779
1.838531672219291,5.935280219145053
1.828626127185675,5.949871794638341
1.8388485007380688,5.95507763189704
1.7686078110286028,5.967908872348632
1.8611065237830622,5.891016705481056
1.7803251979547405,5.970937288301039
1.8171292520189983,5.957861250011806
1.788831748809071,5.923205712146981
